what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420354087840
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420354127781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1420354140079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420354142098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420354143928
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420354180050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354184212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354184315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354186605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1420354186645
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420354199958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420354204302
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420354208666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354210315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354303697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354309998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354316013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354322145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354330679
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420354341882
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420354344028
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420354346128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420354358852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354367703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420354371122
